,date,stock_id,link,source,title
0,2023-01-06 08:00:00,3711,https://news.google.com/__i/rss/rd/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY4OTIwMjHSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTIvNjg5MjAyMQ?oc=5,經濟日報,摩根大通力挺半導體 調升世界先進、力積電、日月光投控評等 - 經濟日報
1,2023-01-06 08:54:35,3711,https://news.google.com/__i/rss/rd/articles/CBMiRGh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY4OTIwMjE_ZnJvbT1lZG5fbmV3ZXN0X2luZGV40gEyaHR0cHM6Ly9tb25leS51ZG4uY29tL21vbmV5L2FtcC9zdG9yeS81NjEyLzY4OTIwMjE?oc=5,經濟日報,摩根大通力挺半導體 調升世界先進、力積電、日月光投控評等 - 經濟日報
2,2023-01-10 00:10:00,3711,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vZmluYW5jZS50ZWNobmV3cy50dy8yMDIzLzAxLzEwL2FzZWgtMzcxMS0yMDIyMTItZmluYW5jaWFsLXJlcG9ydC_SAQA?oc=5,科技新報,日月光投控12月營收532.11 億元 - 科技新報
3,2023-01-10 08:00:00,3711,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vZmluYW5jZS50ZWNobmV3cy50dy8yMDIzLzAxLzEwL2FzZWgtMzcxMS0yMDIyMTItZmluYW5jaWFsLXJlcG9ydC_SAQA?oc=5,科技新報,日月光投控12月營收532.11 億元| TechNews 科技新報 - 科技新報
4,2023-01-10 08:00:00,3711,https://news.google.com/__i/rss/rd/articles/CBMikwFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNiU5NyVBNSVFNiU5QyU4OCVFNSU4NSU4OSVFNiU4QSU5NSVFNiU4RSVBNy0lRTklOUIlODYlRTUlOUMlOTglRTclODclOUYlRTYlOTQlQjYlRTclOTklQkIlRTklQTAlODItMjAxMDAwNjg2Lmh0bWzSAZsBaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFNiU5NyVBNSVFNiU5QyU4OCVFNSU4NSU4OSVFNiU4QSU5NSVFNiU4RSVBNy0lRTklOUIlODYlRTUlOUMlOTglRTclODclOUYlRTYlOTQlQjYlRTclOTklQkIlRTklQTAlODItMjAxMDAwNjg2Lmh0bWw?oc=5,Yahoo奇摩股市,日月光投控 集團營收登頂 - Yahoo奇摩股市
5,2023-01-10 08:00:00,3711,https://news.google.com/__i/rss/rd/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDU5NjU30gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDU5NjU3?oc=5,Anue鉅亨,日月光投控去年Q4營收寫次高 全年飆上6709億元新高 - Anue鉅亨
6,2023-01-10 08:00:00,3711,https://news.google.com/__i/rss/rd/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTMvNjkwMDgyOdIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUzLzY5MDA4Mjk?oc=5,聯合新聞網,封測業大者恆大 日月光投控去年營收寫下新高 - 聯合新聞網
7,2023-01-10 08:00:00,3711,https://news.google.com/__i/rss/rd/articles/CBMipQFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNiU5MyU4MSVFNSU4OCVBOSVFNSVBNCU5QS0lRTQlQjglOTYlRTclOTUlOEMlRTYlOTclQTUlRTYlOUMlODglRTUlODUlODklRTYlOEElOTUlRTYlOEUlQTclRTYlQUMlOEElRTglQUQlODklRTUlQTQlQUYtMjAxMDAwOTU0Lmh0bWzSAa0BaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFNiU5MyU4MSVFNSU4OCVBOSVFNSVBNCU5QS0lRTQlQjglOTYlRTclOTUlOEMlRTYlOTclQTUlRTYlOUMlODglRTUlODUlODklRTYlOEElOTUlRTYlOEUlQTclRTYlQUMlOEElRTglQUQlODklRTUlQTQlQUYtMjAxMDAwOTU0Lmh0bWw?oc=5,Yahoo奇摩股市,擁利多 世界日月光投控權證夯 - Yahoo奇摩股市
8,2023-01-10 08:00:00,3711,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDU5NjU30gEA?oc=5,Anue鉅亨,日月光投控去年Q4營收寫次高全年飆上6709億元新高| Anue鉅亨- 台 ... - Anue鉅亨
9,2023-01-10 08:00:00,3711,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vZmluYW5jZS50ZWNobmV3cy50dy8yMDIzLzAxLzEwL2FzZWgtMzcxMS0yMDIyMTItZmluYW5jaWFsLXJlcG9ydC_SAQA?oc=5,TechNews 科技新報,日月光投控12月營收532.11 億元| TechNews 科技新報 - TechNews 科技新報
