,date,stock_id,link,source,title
0,2023-03-16 06:57:25,8455,https://news.google.com/rss/articles/CBMijwJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQTclRTYlOEIlOTMta3klRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAlRTklODAlOUElRTklODElOEUlRTclOTklQkMlRTYlOTQlQkUyMDIyJUU1JUI5JUI0JUU1JUJBJUE2JUU1JTkzJUExJUU1JUI3JUE1JUU5JTg1JUFDJUU1JThCJTlFJUU1JThGJThBJUU4JTkxJUEzJUU0JUJBJThCJUU5JTg1JUFDJUU1JThCJTlFLTA2NDM1MDIxNi5odG1s0gGXAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTUlODUlQUMlRTUlOTElOEEtJUU1JUE0JUE3JUU2JThCJTkzLWt5JUU4JTkxJUEzJUU0JUJBJThCJUU2JTlDJTgzJUU2JUIxJUJBJUU4JUFEJUIwJUU5JTgwJTlBJUU5JTgxJThFJUU3JTk5JUJDJUU2JTk0JUJFMjAyMiVFNSVCOSVCNCVFNSVCQSVBNiVFNSU5MyVBMSVFNSVCNyVBNSVFOSU4NSVBQyVFNSU4QiU5RSVFNSU4RiU4QSVFOCU5MSVBMyVFNCVCQSU4QiVFOSU4NSVBQyVFNSU4QiU5RS0wNjQzNTAyMTYuaHRtbA?oc=5,Yahoo奇摩股市,【公告】大拓-KY董事會決議通過發放2022年度員工酬勞及董事酬勞 - Yahoo奇摩股市
1,2023-03-29 07:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTMxMzYw0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTMxMzYw?oc=5,Anue鉅亨,大拓-KY:代重要子公司日本大拓公告2023年股東常會重要決議 - Anue鉅亨
2,2023-03-29 08:25:02,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTMxMzYw0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTMxMzYw?oc=5,Anue鉅亨,大拓-KY:代重要子公司日本大拓公告2023年股東常會重要決議 - Anue鉅亨
3,2023-03-29 08:25:33,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTMxMzYy0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTMxMzYy?oc=5,Anue鉅亨,大拓-KY:代重要子公司日本大拓公告子公司董事會推選董事長 - Anue鉅亨
4,2023-05-09 07:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTcxNDgx0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTcxNDgx?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會通過112年第1季合併財務報告 - Anue鉅亨
5,2023-05-09 09:08:35,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTcxNDgx0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTcxNDgx?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會通過112年第1季合併財務報告 - Anue鉅亨
6,2023-06-15 05:44:18,8455,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MjE1NDk4P2V4cD1h0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MjE1NDk4?oc=5,Anue鉅亨,大拓-KY:本公司2023年股東常會重要決議 - Anue鉅亨
7,2023-07-11 07:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MjQ3ODQz0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MjQ3ODQz?oc=5,Anue鉅亨,大拓-KY:更正-112年5月資金貸與他人資訊揭露明細表 - Anue鉅亨
8,2023-07-11 07:34:45,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MjQ3ODQz0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MjQ3ODQz?oc=5,Anue鉅亨,大拓-KY:更正-112年5月資金貸與他人資訊揭露明細表 - Anue鉅亨
9,2023-07-30 07:00:00,8455,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vbWF4ZmluYW5jaWFsbGlmZS5jb20vJUU1JUE0JUE3JUU2JThCJTkzLWt5LTg0NTUtaW5mby_SAQA?oc=5,法說會,2023大拓-KY（8455）是做什麼的？大拓-KY（8455）個股基本資料、財報三率、股利配息及推薦大拓-KY相關概念股有哪些 ... - 法說會
10,2023-07-30 07:00:00,8455,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vbWF4ZmluYW5jaWFsbGlmZS5jb20vJUU1JUE0JUE3JUU2JThCJTkzLWt5LTg0NTUtaW5mby_SAQA?oc=5,法說會,2023大拓-KY（8455）是做什麼的？大拓-KY（8455）個股基本資料、財報三率、股利配息及推薦大拓-KY相關概念股有哪些？ - 法說會
11,2023-08-07 07:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81Mjc5MTE50gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81Mjc5MTE5?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會通過112年第2季合併財務報告 - Anue鉅亨
12,2023-08-08 06:53:19,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81Mjc5MTE50gEA?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會通過112年第2季合併財務報告| Anue鉅亨 ... - Anue鉅亨
13,2023-08-08 06:53:19,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81Mjc5MTE50gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81Mjc5MTE5?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會通過112年第2季合併財務報告 - Anue鉅亨
14,2023-11-08 08:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MzcyMzE10gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MzcyMzE1?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會通過112年第3季合併財務報告 - Anue鉅亨
15,2023-11-08 08:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MzcyMzE20gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MzcyMzE2?oc=5,Anue鉅亨,大拓-KY:公告本公司董事會決議現金股利除息基準日 - Anue鉅亨
16,2023-11-08 08:00:00,8455,https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vdG9kYXkubGluZS5tZS90dy92Mi9hcnRpY2xlL1lhT2tsOVHSAS9odHRwczovL3RvZGF5LmxpbmUubWUvdHcvdjIvYW1wL2FydGljbGUvWWFPa2w5UQ?oc=5,LINE TODAY Taiwan,大拓-KY：日本大拓DAITO ME對尚茂新增資金貸與5000萬元 | MoneyDJ理財網 | LINE TODAY - LINE TODAY Taiwan
17,2023-11-08 08:00:00,8455,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MzcyMzE30gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MzcyMzE3?oc=5,Anue鉅亨,"大拓-KY:代子公司日本大拓DAITO ME CO., LTD公告資金貸與餘額達「公開發行公司資金貸與及背書保證處理準則」第二十二條第一項第三款之公告標準 - Anue鉅亨"
