,date,stock_id,link,source,title
0,2023-01-01 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NzM1LzY4ODA0MjDSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU3MzUvNjg4MDQyMA?oc=5,經濟日報,聯電持續深化智財權布局及管理 獲國家級肯定 - 經濟日報
1,2023-01-03 01:06:40,2303,https://news.google.com/__i/rss/rd/articles/CBMiM2h0dHBzOi8vd3d3LmZ0dm5ld3MuY29tLnR3L25ld3MvZGV0YWlsLzIwMjMxMDNXMDAxMNIBN2h0dHBzOi8vd3d3LmZ0dm5ld3MuY29tLnR3L25ld3MvZGV0YWlsLzIwMjMxMDNXMDAxMC9hbXA?oc=5,民視新聞網FTVn,美股收黑年線跌幅大 法人：關注台積電聯電法說 - 民視新聞網FTVn
2,2023-01-03 05:11:21,2303,https://news.google.com/__i/rss/rd/articles/CBMiMmh0dHBzOi8vZWMubHRuLmNvbS50dy9hcnRpY2xlL2JyZWFraW5nbmV3cy80MTczMjY40gE2aHR0cHM6Ly9lYy5sdG4uY29tLnR3L2FtcC9hcnRpY2xlL2JyZWFraW5nbmV3cy80MTczMjY4?oc=5,自由財經,聯電首波限制員工權利新股 經營團隊25人共分7400張 - 自由財經
3,2023-01-03 07:15:15,2303,https://news.google.com/__i/rss/rd/articles/CBMi4QFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVBRiVFOSU5QiVCQiVFNyU5OSVCQzItMyVFOCU5MCVBQyVFNSVCQyVCNSVFOSU5OSU5MCVFNSU4OCVCNiVFNSU5MyVBMSVFNSVCNyVBNSVFNiU5NiVCMCVFOCU4MiVBMS0lRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTclQjglQkQlRTclQjYlOTMlRTclOTAlODYlRTUlOTAlODQ4MDAlRTUlQkMlQjUtMDY1NzIyOTc4Lmh0bWzSAekBaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFOCU4MSVBRiVFOSU5QiVCQiVFNyU5OSVCQzItMyVFOCU5MCVBQyVFNSVCQyVCNSVFOSU5OSU5MCVFNSU4OCVCNiVFNSU5MyVBMSVFNSVCNyVBNSVFNiU5NiVCMCVFOCU4MiVBMS0lRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTclQjglQkQlRTclQjYlOTMlRTclOTAlODYlRTUlOTAlODQ4MDAlRTUlQkMlQjUtMDY1NzIyOTc4Lmh0bWw?oc=5,Yahoo奇摩股市,聯電發2.3萬張限制員工新股 董事長總經理各800張 - Yahoo奇摩股市
4,2023-01-03 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMiR2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTUvNjg4NDM3Nz9mcm9tPWRkZC11bWF5bGlrZW5ld3NfY2gyX3N0b3J50gEraHR0cHM6Ly91ZG4uY29tL25ld3MvYW1wL3N0b3J5LzcyNTUvNjg4NDM3Nw?oc=5,聯合新聞網,全民權證／聯電 挑價內外5% - 聯合新聞網
5,2023-01-03 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTMvNjg4NDM5MdIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUzLzY4ODQzOTE?oc=5,聯合新聞網,聯電董座分到新股800張 - 聯合新聞網
6,2023-01-03 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTMvNjg4Mzk3NNIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUzLzY4ODM5NzQ?oc=5,聯合新聞網,"聯電留才 董總各逾3,000萬股票入袋 - 聯合新聞網"
7,2023-01-03 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMingJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTglODElQUYlRTklOUIlQkIlRTglQjIlQjclRTUlOUIlOUUxMTAlRTUlQjklQjQlRTUlQkElQTYlRTclQUMlQUMtJUU2JUFDJUExJUU2JUI1JUI3JUU1JUE0JTk2JUU3JTg0JUExJUU2JTkzJTk0JUU0JUJGJTlEJUU1JThGJUFGJUU0JUJBJUE0JUU2JThGJTlCJUU1JTg1JUFDJUU1JThGJUI4JUU1JTgyJUI1JUU0JUI4JUE2JUU4JUJFJUE2JUU3JTkwJTg2JUU4JUE4JUJCJUU5JThBJUI3LTA3NDIxNjk0Ni5odG1s0gGmAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTUlODUlQUMlRTUlOTElOEEtJUU4JTgxJUFGJUU5JTlCJUJCJUU4JUIyJUI3JUU1JTlCJTlFMTEwJUU1JUI5JUI0JUU1JUJBJUE2JUU3JUFDJUFDLSVFNiVBQyVBMSVFNiVCNSVCNyVFNSVBNCU5NiVFNyU4NCVBMSVFNiU5MyU5NCVFNCVCRiU5RCVFNSU4RiVBRiVFNCVCQSVBNCVFNiU4RiU5QiVFNSU4NSVBQyVFNSU4RiVCOCVFNSU4MiVCNSVFNCVCOCVBNiVFOCVCRSVBNiVFNyU5MCU4NiVFOCVBOCVCQiVFOSU4QSVCNy0wNzQyMTY5NDYuaHRtbA?oc=5,Yahoo奇摩股市,【公告】聯電買回110年度第一次海外無擔保可交換公司債並辦理註銷 - Yahoo奇摩股市
8,2023-01-03 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMiM2h0dHBzOi8vd3d3LmZ0dm5ld3MuY29tLnR3L25ld3MvZGV0YWlsLzIwMjMxMDNXMDAxMNIBN2h0dHBzOi8vd3d3LmZ0dm5ld3MuY29tLnR3L25ld3MvZGV0YWlsLzIwMjMxMDNXMDAxMC9hbXA?oc=5,民視新聞網FTVn,美股收黑年線跌幅大 法人：關注台積電聯電法說 - 民視新聞網FTVn
9,2023-01-03 08:00:00,2303,https://news.google.com/__i/rss/rd/articles/CBMi4gFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVBRiVFOSU5QiVCQiVFNyU5OSVCQyVFOCVBMSU4QzItMyVFOCU5MCVBQyVFNSVCQyVCNSVFOSU5OSU5MCVFNSU4OCVCNiVFNSU5RSU4QiVFOCU4MiVBMSVFNyVBNSVBOC0lRTclQjYlOTMlRTclODclOUYlRTUlOUMlOTglRTklOUElOEElRTUlODUlQjElRTUlODglODYlRTUlQkUlOTc3NDAwJUU1JUJDJUI1LTA4NDAzNzc3Ny5odG1s0gHqAWh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTglODElQUYlRTklOUIlQkIlRTclOTklQkMlRTglQTElOEMyLTMlRTglOTAlQUMlRTUlQkMlQjUlRTklOTklOTAlRTUlODglQjYlRTUlOUUlOEIlRTglODIlQTElRTclQTUlQTgtJUU3JUI2JTkzJUU3JTg3JTlGJUU1JTlDJTk4JUU5JTlBJThBJUU1JTg1JUIxJUU1JTg4JTg2JUU1JUJFJTk3NzQwMCVFNSVCQyVCNS0wODQwMzc3NzcuaHRtbA?oc=5,Yahoo奇摩股市,聯電發行2.3萬張限制型股票，經營團隊共分得7400張 - Yahoo奇摩股市
