,date,stock_id,link,source,title
0,2023-01-01 08:00:00,2409,https://news.google.com/__i/rss/rd/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDUwNDI10gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDUwNDI1?oc=5,Anue鉅亨,顯示器廠搶軌道交通商機 友達拿下全球逾3成市占 - Anue鉅亨
1,2023-01-02 04:20:05,2409,https://news.google.com/__i/rss/rd/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDUwNDI10gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDUwNDI1?oc=5,Anue鉅亨,顯示器廠搶軌道交通商機 友達拿下全球逾3成市占 - Anue鉅亨
2,2023-01-03 08:00:00,2409,https://news.google.com/__i/rss/rd/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTMvNjg4NDU5OdIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUzLzY4ODQ1OTk?oc=5,聯合新聞網,友達將於2月8日召開2022年第4季法人說明會 - 聯合新聞網
3,2023-01-03 08:00:00,2409,https://news.google.com/__i/rss/rd/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTMvNjg4NDU5OdIBAA?oc=5,聯合新聞網,友達將於2月8日召開2022年第4季法人說明會| 聯合新聞網 - 聯合新聞網
4,2023-01-03 08:00:00,2409,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY4ODQ1OTnSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTIvNjg4NDU5OQ?oc=5,經濟日報,友達將於2月8日召開2022年第4季法人說明會 - 經濟日報
5,2023-01-03 08:00:00,2409,https://news.google.com/rss/articles/CBMixQFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlOEYlOEIlRTklODElOTQlRTUlQjAlODclRTYlOTYlQkMxMTIlRTUlQjklQjQyJUU2JTlDJTg4OCVFNiU5NyVBNSVFNSU4RiVBQyVFOSU5NiU4QiVFNiVCMyU5NSVFNCVCQSVCQSVFOCVBQSVBQSVFNiU5OCU4RSVFNiU5QyU4My0xMDQzNDE2MDcuaHRtbNIBzQFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvJUU1JTg1JUFDJUU1JTkxJThBLSVFNSU4RiU4QiVFOSU4MSU5NCVFNSVCMCU4NyVFNiU5NiVCQzExMiVFNSVCOSVCNDIlRTYlOUMlODg4JUU2JTk3JUE1JUU1JThGJUFDJUU5JTk2JThCJUU2JUIzJTk1JUU0JUJBJUJBJUU4JUFBJUFBJUU2JTk4JThFJUU2JTlDJTgzLTEwNDM0MTYwNy5odG1s?oc=5,Yahoo奇摩股市,【公告】友達將於112年2月8日召開法人說明會 - Yahoo奇摩股市
6,2023-01-03 10:35:38,2409,https://news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDUxOTk0P2V4cD1h0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDUxOTk0?oc=5,Anue鉅亨,友達:公告本公司將於112年2月8日召開法人說明會 - Anue鉅亨
7,2023-01-03 10:43:41,2409,https://news.google.com/__i/rss/rd/articles/CBMixQFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlOEYlOEIlRTklODElOTQlRTUlQjAlODclRTYlOTYlQkMxMTIlRTUlQjklQjQyJUU2JTlDJTg4OCVFNiU5NyVBNSVFNSU4RiVBQyVFOSU5NiU4QiVFNiVCMyU5NSVFNCVCQSVCQSVFOCVBQSVBQSVFNiU5OCU4RSVFNiU5QyU4My0xMDQzNDE2MDcuaHRtbNIBzQFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvJUU1JTg1JUFDJUU1JTkxJThBLSVFNSU4RiU4QiVFOSU4MSU5NCVFNSVCMCU4NyVFNiU5NiVCQzExMiVFNSVCOSVCNDIlRTYlOUMlODg4JUU2JTk3JUE1JUU1JThGJUFDJUU5JTk2JThCJUU2JUIzJTk1JUU0JUJBJUJBJUU4JUFBJUFBJUU2JTk4JThFJUU2JTlDJTgzLTEwNDM0MTYwNy5odG1s?oc=5,Yahoo奇摩股市,【公告】友達將於112年2月8日召開法人說明會 - Yahoo奇摩股市
8,2023-01-03 14:24:32,2409,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY4ODQ1OTk_ZnJvbT1lZG5fbmV3ZXN0bGlzdF9jYXRlX3NpZGXSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTIvNjg4NDU5OQ?oc=5,經濟日報,友達將於2月8日召開2022年第4季法人說明會 - 經濟日報
9,2023-01-03 14:24:52,2409,https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNDAvNjg4NDU5OT9mcm9tPXVkbi1jaDFfYnJlYWtuZXdzLTEtY2F0ZTYtbmV3c9IBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUzLzY4ODQ1OTk?oc=5,聯合新聞網,友達將於2月8日召開2022年第4季法人說明會 - 聯合新聞網
