,date,stock_id,link,source,title
0,2023-01-02 08:00:00,3324,https://news.google.com/__i/rss/rd/articles/CBMiMmh0dHBzOi8vZWMubHRuLmNvbS50dy9hcnRpY2xlL2JyZWFraW5nbmV3cy80MTcyNjcx0gE2aHR0cHM6Ly9lYy5sdG4uY29tLnR3L2FtcC9hcnRpY2xlL2JyZWFraW5nbmV3cy80MTcyNjcx?oc=5,自由財經,伺服器帶旺 雙鴻2023續強 - 自由財經
1,2023-01-02 10:00:26,3324,https://news.google.com/__i/rss/rd/articles/CBMiMmh0dHBzOi8vZWMubHRuLmNvbS50dy9hcnRpY2xlL2JyZWFraW5nbmV3cy80MTcyNjcx0gE2aHR0cHM6Ly9lYy5sdG4uY29tLnR3L2FtcC9hcnRpY2xlL2JyZWFraW5nbmV3cy80MTcyNjcx?oc=5,自由財經,伺服器帶旺 雙鴻2023續強 - 自由財經
2,2023-01-09 08:00:00,3324,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vZmluYW5jZS50ZWNobmV3cy50dy8yMDIzLzAxLzA5L2F1cmFzLTMzMjQtMjAyMjEyLWZpbmFuY2lhbC1yZXBvcnQv0gEA?oc=5,科技新報,雙鴻12月營收11.44 億元| TechNews 科技新報 - 科技新報
3,2023-01-09 08:00:00,3324,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vZmluYW5jZS50ZWNobmV3cy50dy8yMDIzLzAxLzA5L2F1cmFzLTMzMjQtMjAyMjEyLWZpbmFuY2lhbC1yZXBvcnQv0gEA?oc=5,finance.technews.tw,雙鴻12月營收11.44 億元| TechNews 科技新報 - finance.technews.tw
4,2023-01-09 09:13:32,3324,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vZmluYW5jZS50ZWNobmV3cy50dy8yMDIzLzAxLzA5L2F1cmFzLTMzMjQtMjAyMjEyLWZpbmFuY2lhbC1yZXBvcnQv0gEA?oc=5,TechNews 科技新報,雙鴻12月營收11.44 億元| TechNews 科技新報 - TechNews 科技新報
5,2023-01-09 09:13:32,3324,https://news.google.com/__i/rss/rd/articles/CBMiQmh0dHBzOi8vdGVjaG5ld3MudHcvMjAyMy8wMS8wOS9hdXJhcy0zMzI0LTIwMjIxMi1maW5hbmNpYWwtcmVwb3J0L9IBAA?oc=5,TechNews 科技新報 ,雙鴻12月營收11.44 億元 - TechNews 科技新報 
6,2023-01-10 01:08:00,3324,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3Lm1vbmV5ZGouY29tL2ttZGovbmV3cy9uZXdzdmlld2VyLmFzcHg_YT1hZTU5NDJiYS05NzU3LTRjMzktYjdjOC0xNmYwNTMwNjNlYWXSAQA?oc=5,MoneyDJ理財網,雙鴻12月疫情影響營收減，首季新品拼穩動能- 新聞 - MoneyDJ理財網
7,2023-01-10 01:08:26,3324,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LnR0di5jb20udHcvZmluYW5jZS92aWV3LzAxMjAyMzEwMDkwODk3RERBRkREMzA2ODQyMDU5QzExRTc1QjBEMzBBREE0ODlEQi81ODnSAQA?oc=5,ttv.com.tw,雙鴻12月疫情影響營收減，首季新品拼穩動能 - ttv.com.tw
8,2023-01-10 01:08:26,3324,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LnR0di5jb20udHcvZmluYW5jZS92aWV3LzAxMjAyMzEwMDkwODk3RERBRkREMzA2ODQyMDU5QzExRTc1QjBEMzBBREE0ODlEQi81ODnSAQA?oc=5,台視,雙鴻12月疫情影響營收減，首季新品拼穩動能 - 台視
9,2023-01-10 08:00:00,3324,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnR0di5jb20udHcvZmluYW5jZS92aWV3LzAxMjAyMzEwMDkwODk3RERBRkREMzA2ODQyMDU5QzExRTc1QjBEMzBBREE0ODlEQi81ODnSAQA?oc=5,台視,雙鴻12月疫情影響營收減，首季新品拼穩動能 - 台視
10,2023-01-10 08:00:00,3324,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnR0di5jb20udHcvZmluYW5jZS92aWV3LzAxMjAyMzEwMDkwODk3RERBRkREMzA2ODQyMDU5QzExRTc1QjBEMzBBREE0ODlEQi81ODnSAQA?oc=5,ttv.com.tw,雙鴻12月疫情影響營收減，首季新品拼穩動能 - ttv.com.tw
