date,stock_id,link,source,title,is_similar,available
2023-01-06 08:00:00,1216,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E7%B5%B1-%E8%B6%85%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E7%B5%B1-%E7%94%9F%E6%B4%BB-%E6%B5%99%E6%B1%9F-123138517.html,Yahoo奇摩股市,【公告】統一超代子公司統一生活(浙江)商貿有限公司取得使用權資產 - Yahoo奇摩股市,0,1
2023-01-10 08:00:00,1216,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E7%B5%B1-%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E5%BB%A3%E5%B7%9E%E7%B5%B1-%E4%BC%81%E6%A5%AD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%8F%96%E5%BE%97%E7%90%86%E8%B2%A1%E7%94%A2%E5%93%81-081333421.html,Yahoo奇摩股市,【公告】統一代子公司廣州統一企業有限公司取得理財產品 - Yahoo奇摩股市,0,1
2023-01-10 08:00:00,1216,https://tw.stock.yahoo.com/news/%E7%B5%B1-%E5%8E%BB%E5%B9%B4%E7%87%9F%E6%94%B6%E8%A1%9D%E7%A0%B45%E5%8D%83%E5%84%84%E5%85%83-%E5%9C%8B%E5%85%A7%E5%82%B3%E7%94%A2%E7%AC%AC%E4%B8%89%E9%AB%98-132750104.html,Yahoo奇摩股市,統一去年營收衝破5千億元國內傳產第三高 - Yahoo奇摩股市,0,1
2023-02-02 08:00:00,1216,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E5%8F%B0%E5%B9%A3%E5%BC%B7%E5%8D%87-%E7%B5%B1-%E5%8D%97%E5%83%91%E7%8D%B2%E5%88%A9%E5%90%83%E8%A3%9C-001615111.html,Yahoo奇摩股市,《台北股市》台幣強升 統一、南僑獲利吃補 - Yahoo奇摩股市,0,1
2023-02-10 08:00:00,1216,https://tw.stock.yahoo.com/news/%E6%98%A5%E7%AF%80%E6%95%88%E6%87%89-%E7%B5%B1-%E7%B5%B1-%E8%B6%85%E5%85%83%E6%9C%88%E7%87%9F%E6%94%B6%E5%B9%B4%E5%A2%9E%E7%8E%87-%E6%AD%A3-103527956.html,Yahoo奇摩股市,春節效應 統一、統一超元月營收年增率「一正一負」 - Yahoo奇摩股市,0,1
2023-02-10 20:10:00,1216,https://tw.stock.yahoo.com/news/%E7%B5%B1-%E8%B6%85%E5%85%83%E6%9C%88%E6%A5%AD%E7%B8%BE-%E5%86%8D%E8%AD%9C%E5%96%AE%E6%9C%88%E6%96%B0%E9%AB%98-201000485.html,Yahoo奇摩股市,統一超元月業績 再譜單月新高 - Yahoo奇摩股市,0,1
2023-02-14 08:00:00,1216,https://tw.stock.yahoo.com/news/%E7%B5%B1-%E9%9F%93%E5%9C%8B%E5%AD%90%E5%85%AC%E5%8F%B8-%E7%A0%B87-5%E5%84%84%E5%BB%BA%E7%89%A9%E6%B5%81-201000096.html,Yahoo奇摩股市,統一韓國子公司 砸7.5億建物流 - Yahoo奇摩股市,0,1
2023-02-15 03:19:26,1216,https://tw.stock.yahoo.com/news/%E5%82%B3%E7%94%A2-%E7%83%98%E5%9F%B9%E5%B1%95%E6%98%8E%E5%A4%A9%E9%96%8B%E9%91%BC-%E7%B5%B1-%E5%BE%B7%E9%BA%A5-%E4%B8%89%E8%83%BD-030309666.html,Yahoo奇摩股市,《傳產》烘培展明天開鑼 統一、德麥、三能-KY卯力參加 - Yahoo奇摩股市,0,1
2023-02-16 08:00:00,1216,https://tw.stock.yahoo.com/news/%E9%A3%9F%E5%93%81%E8%82%A1-%E9%BA%B5%E5%8C%85%E4%B9%9F%E5%88%86%E7%9C%BE-%E7%B5%B1-%E7%83%98%E7%84%99%E7%89%88%E5%9C%96%E5%86%8D%E6%8B%93%E5%BC%B5-080959324.html,Yahoo奇摩股市,《食品股》麵包也分眾 統一烘焙版圖再拓張 - Yahoo奇摩股市,0,1
2023-03-03 08:00:00,1216,https://tw.stock.yahoo.com/news/%E9%A3%9F%E5%93%81%E8%82%A1-%E7%B5%B1-%E5%87%BA%E5%94%AE%E5%90%88%E8%82%A5%E8%B3%87%E7%94%A2-%E8%99%95%E5%88%86%E5%88%A9%E7%9B%8A15%E5%84%84-070359775.html,Yahoo奇摩股市,《食品股》統一出售合肥資產 處分利益15億 - Yahoo奇摩股市,0,1
