date,stock_id,link,source,title,is_similar,available
2023-04-10 07:00:00,2478,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E6%97%8F%E7%BE%A4-%E8%8F%AF%E6%96%B0%E7%A7%91-%E5%A4%A7%E6%AF%85-%E7%87%9F%E9%81%8B%E5%9B%9E%E6%BA%AB-000332303.html,Yahoo奇摩股市,《熱門族群》華新科、大毅 營運回溫 - Yahoo奇摩股市,0,1
2023-05-04 07:00:00,2478,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E5%A4%A7%E6%AF%85-2478-%E8%82%A1%E5%83%B9%E5%A4%A7%E6%BC%B2%E8%87%B350-3%E5%85%83-011420744.html,Yahoo奇摩股市,盤中速報 - 大毅(2478)股價大漲至50.3元，漲幅達7.02% - Yahoo奇摩股市,0,1
2023-06-06 07:00:00,2478,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%A4%A7%E6%AF%85112%E5%B9%B4%E8%82%A1%E6%9D%B1%E5%B8%B8%E6%9C%83%E9%87%8D%E8%A6%81%E6%B1%BA%E8%AD%B0%E4%BA%8B%E9%A0%85-065222298.html,Yahoo奇摩股市,【公告】大毅112年股東常會重要決議事項 - Yahoo奇摩股市,0,1
2023-06-07 07:00:00,2478,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%A4%A7%E6%AF%85%E8%91%A3%E4%BA%8B%E6%9C%83%E9%81%B8%E8%88%89%E8%91%A3%E4%BA%8B%E9%95%B7-075319370.html,Yahoo奇摩股市,【公告】大毅董事會選舉董事長 - Yahoo奇摩股市,0,1
2023-06-15 07:00:00,2478,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%A4%A7%E6%AF%85%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E9%99%A4%E6%81%AF%E5%9F%BA%E6%BA%96%E6%97%A5%E7%AD%89%E7%9B%B8%E9%97%9C%E4%BA%8B%E5%AE%9C-082531348.html,Yahoo奇摩股市,【公告】大毅董事會決議除息基準日等相關事宜 - Yahoo奇摩股市,0,1
2023-06-29 07:00:00,2478,https://tw.stock.yahoo.com/news/%E7%9B%A4%E5%BE%8C%E9%80%9F%E5%A0%B1-%E5%A4%A7%E6%AF%85-2478-%E4%B8%8B%E9%80%B1-7%E6%9C%886%E6%97%A5-090538081.html,Yahoo奇摩股市,盤後速報 - 大毅(2478)下週(7月6日)除息2元，預估參考價47.0元 - Yahoo奇摩股市,0,1
2023-08-10 07:00:00,2478,https://tw.stock.yahoo.com/news/%E6%A5%AD%E7%B8%BE-%E9%9B%BB%E9%9B%B6%E7%B5%84-%E5%A4%A7%E6%AF%857%E6%9C%88%E7%87%9F%E6%94%B6%E7%82%BA3-91%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E12-072337032.html,Yahoo奇摩股市,《業績-電零組》大毅7月營收為3.91億元，年增12.21% - Yahoo奇摩股市,0,1
2023-11-06 08:00:00,2478,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%A4%A7%E6%AF%85%E5%8F%AC%E9%96%8B%E7%B7%9A%E4%B8%8A%E6%B3%95%E8%AA%AA%E6%9C%83-091127810.html,Yahoo奇摩股市,【公告】大毅召開線上法說會 - Yahoo奇摩股市,0,1
2023-11-08 08:00:00,2478,https://tw.stock.yahoo.com/news/%E5%A4%A7%E6%AF%85%E6%B3%95%E8%AA%AA-q3%E7%B4%94%E7%9B%8A%E5%AD%A3%E6%B8%9B8-q4-%E6%98%8E%E5%B9%B4%E9%A6%96%E5%AD%A3%E4%BC%B0%E6%8C%81%E5%B9%B3-083518650.html,Yahoo奇摩股市,〈大毅法說〉Q3純益季減8% Q4、明年首季估持平 - Yahoo奇摩股市,0,1
2023-11-22 08:00:00,2478,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%A4%A7%E6%AF%85%E5%8F%96%E5%BE%97%E4%B8%8D%E5%8B%95%E7%94%A2-083532945.html,Yahoo奇摩股市,【公告】大毅取得不動產 - Yahoo奇摩股市,0,1
2023-12-08 08:00:00,2478,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%A4%A7%E6%AF%85-2023%E5%B9%B411%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B64%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E0-64-083156559.html,Yahoo奇摩股市,【公告】大毅2023年11月合併營收4億元年增0.64% - Yahoo奇摩股市,0,1
2024-03-08 08:33:48,2478,https://tw.stock.yahoo.com/news/%E6%A5%AD%E7%B8%BE-%E9%9B%BB%E9%9B%B6%E7%B5%84-%E5%A4%A7%E6%AF%852%E6%9C%88%E7%87%9F%E6%94%B6%E7%82%BA2-55%E5%84%84%E5%85%83-%E5%B9%B4%E6%B8%9B30-083348079.html,Yahoo奇摩股市,《業績-電零組》大毅2月營收為2.55億元，年減30.90% - Yahoo奇摩股市,0,1
