date,stock_id,link,source,title,is_similar,available
2023-03-02 08:00:00,6234,https://tw.stock.yahoo.com/news/%E7%84%A6%E9%BB%9E%E8%82%A1-%E8%BB%8D%E5%B7%A5%E6%A6%82%E5%BF%B5%E8%82%A1%E5%A4%AF-%E9%AB%98%E5%83%91%E8%87%AA%E5%8B%95%E5%8C%96%E5%85%B7%E7%87%9F%E6%94%B6%E5%AF%A6%E7%B8%BE%E5%90%B8%E7%9D%9B-032623570.html,Yahoo奇摩股市,〈焦點股〉軍工概念股夯 高僑自動化具營收實績吸睛 - Yahoo奇摩股市,0,1
2023-03-05 08:00:00,6234,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E5%85%83%E5%A4%AA-8069-%E9%AB%98%E5%83%91-6234-025847666.html,Yahoo奇摩股市,熱門股：元太(8069)、高僑(6234)、華孚(6235)、耀登(3138)、華新(1605) - Yahoo奇摩股市,0,1
2023-03-05 08:00:00,6234,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E7%9B%A4%E4%B8%AD%E7%84%A6%E9%BB%9E%E8%82%A1-%E8%8F%AF%E5%AD%9A-%E5%A4%A7%E7%AB%8B%E5%85%89-%E5%AF%B6-020433730.html,Yahoo奇摩股市,《台北股市》盤中焦點股：華孚、大立光、寶一、晟銘電、高僑、台半 - Yahoo奇摩股市,0,1
2023-04-27 07:00:00,6234,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E7%9B%A4%E4%B8%AD%E7%84%A6%E9%BB%9E%E8%82%A1-%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E5%84%AA%E7%9B%9B-%E5%AF%B6-021823894.html,Yahoo奇摩股市,《台北股市》盤中焦點股：台積電、優盛、寶一、必應、高僑、元太 - Yahoo奇摩股市,0,1
2023-05-01 07:00:00,6234,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E9%AB%98%E5%83%91-6234-%E6%80%A5%E8%B7%8C-3-010520166.html,Yahoo奇摩股市,"盤中速報 - 高僑(6234)急跌-3.27%報39.9元，成交3,281張 - Yahoo奇摩股市",0,1
2023-05-03 07:00:00,6234,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%83%91-2023%E5%B9%B44%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B61-96%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E283-084135499.html,Yahoo奇摩股市,【公告】高僑2023年4月合併營收1.96億元年增283.81% - Yahoo奇摩股市,0,1
2023-05-10 04:02:19,6234,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E9%AB%98%E5%83%91-6234-%E8%82%A1%E5%83%B9%E6%8B%89%E8%87%B3%E6%BC%B2%E5%81%9C-%E6%BC%B2%E5%81%9C%E5%83%B939-031516930.html,Yahoo奇摩股市,"盤中速報 - 高僑(6234)股價拉至漲停，漲停價39.8元，成交15,234張 - Yahoo奇摩股市",0,1
2023-05-18 01:42:33,6234,https://tw.stock.yahoo.com/news/%E6%B7%B1%E6%BB%AC%E8%82%A1-%E4%B8%8A%E8%A8%BC%E6%8C%87%E6%95%B8%E4%B8%8B%E8%B7%8C0-6234%E9%BB%9E-%E6%B7%B1%E6%88%90%E6%8C%87%E6%95%B8%E4%B8%8A%E6%BC%B29-2908%E9%BB%9E-013422837.html,Yahoo奇摩股市,《深滬股》上証指數下跌0.6234點、深成指數上漲9.2908點 - Yahoo奇摩股市,0,1
2023-06-12 07:00:00,6234,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E9%AB%98%E5%83%91-6234-%E8%82%A1%E5%83%B9%E6%80%A5%E8%B7%8C%E8%87%B331-5%E5%85%83-042719147.html,Yahoo奇摩股市,盤中速報 - 高僑(6234)股價急跌至31.5元，跌幅達7.08% - Yahoo奇摩股市,0,1
2023-06-30 07:00:00,6234,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%83%91%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E9%80%9A%E9%81%8E%E6%8E%A8%E9%81%B8%E8%91%A3%E4%BA%8B%E9%95%B7%E7%BA%8C%E4%BB%BB%E6%A1%88-110227281.html,Yahoo奇摩股市,【公告】高僑董事會決議通過推選董事長續任案 - Yahoo奇摩股市,0,1
2023-06-30 07:00:00,6234,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%83%91%E8%91%A3%E4%BA%8B-%E5%90%AB%E7%8D%A8%E7%AB%8B%E8%91%A3%E4%BA%8B3%E4%BA%BA-%E7%95%B6%E9%81%B8%E5%90%8D%E5%96%AE-110223428.html,Yahoo奇摩股市,【公告】高僑董事(含獨立董事3人)當選名單 - Yahoo奇摩股市,0,1
2023-08-09 07:00:00,6234,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%83%91%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E9%99%A4%E6%81%AF%E5%9F%BA%E6%BA%96%E6%97%A5%E7%9B%B8%E9%97%9C%E4%BA%8B%E5%AE%9C-044708565.html,Yahoo奇摩股市,【公告】高僑董事會決議除息基準日相關事宜。 - Yahoo奇摩股市,0,1
2023-08-27 07:00:00,6234,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E9%AB%98%E5%83%91-6234-%E6%80%A5%E6%8B%892-11-012311182.html,Yahoo奇摩股市,盤中速報- 高僑(6234)急拉2.11%報34.0元，成交980張 - Yahoo奇摩股市,0,1
2023-08-28 07:00:00,6234,https://tw.stock.yahoo.com/news/%E7%9B%A4%E5%BE%8C%E9%80%9F%E5%A0%B1-%E9%AB%98%E5%83%91-6234-%E4%B8%8B%E9%80%B1-9%E6%9C%884%E6%97%A5-090519963.html,Yahoo奇摩股市,盤後速報 - 高僑(6234)下週(9月4日)除息0.9元，預估參考價33.5元 - Yahoo奇摩股市,0,1
2023-12-08 08:00:00,6234,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%83%91-2023%E5%B9%B411%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B65086-7%E8%90%AC%E5%85%83-%E5%B9%B4%E5%A2%9E-092235965.html,Yahoo奇摩股市,【公告】高僑2023年11月合併營收5086.7萬元年增-55.17% - Yahoo奇摩股市,0,1
2023-12-11 08:00:00,6234,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%AB%98%E5%83%91%E5%8F%97%E9%82%80%E5%8F%83%E5%8A%A0%E7%94%B1%E5%87%B1%E5%9F%BA%E8%AD%89%E5%88%B8%E8%88%89%E8%BE%A6%E4%B9%8B%E7%B7%9A%E4%B8%8A%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83-011219727.html,Yahoo奇摩股市,【公告】高僑受邀參加由凱基證券舉辦之線上法人說明會 - Yahoo奇摩股市,0,1
2024-01-24 08:00:00,6234,https://tw.stock.yahoo.com/news/%E6%AB%83%E8%B2%B7%E5%B8%82%E5%A0%B4%E5%88%B8%E5%95%86%E8%B3%A3%E8%B6%85%E6%AF%94%E5%89%8D30%E5%90%8D-3-2-%E9%AB%98%E5%83%91-17-232949474.html,Yahoo奇摩股市,《櫃買市場券商賣超比前30名3-2》高僑(-17.03) - Yahoo奇摩股市,0,1
