date,stock_id,link,source,title,is_similar,available
2023-01-10 08:00:00,3711,https://tw.stock.yahoo.com/news/%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7-%E9%9B%86%E5%9C%98%E7%87%9F%E6%94%B6%E7%99%BB%E9%A0%82-201000686.html,Yahoo奇摩股市,日月光投控 集團營收登頂 - Yahoo奇摩股市,0,1
2023-01-10 08:00:00,3711,https://tw.stock.yahoo.com/news/%E6%93%81%E5%88%A9%E5%A4%9A-%E4%B8%96%E7%95%8C%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7%E6%AC%8A%E8%AD%89%E5%A4%AF-201000954.html,Yahoo奇摩股市,擁利多 世界日月光投控權證夯 - Yahoo奇摩股市,0,1
2023-02-07 08:00:00,3711,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7111%E5%B9%B4%E7%AC%AC%E5%9B%9B%E5%AD%A3%E7%B7%9A%E4%B8%8A%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83-064718374.html,Yahoo奇摩股市,【公告】日月光投控111年第四季線上法人說明會 - Yahoo奇摩股市,0,1
2023-02-08 08:00:00,3711,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E7%9B%A4%E4%B8%AD%E7%84%A6%E9%BB%9E%E8%82%A1-%E5%89%B5%E6%84%8F-%E5%A8%81%E7%9B%9B-%E5%87%8C%E7%BE%A4-020400158.html,Yahoo奇摩股市,《台北股市》盤中焦點股：創意、威盛、凌群、高力、保瑞、日月光投控 - Yahoo奇摩股市,0,1
2023-02-09 07:44:31,3711,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7-2023%E5%B9%B41%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B6451-31%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-073146453.html,Yahoo奇摩股市,【公告】日月光投控 2023年1月合併營收451.31億元 年增-7.09% - Yahoo奇摩股市,0,1
2023-02-09 08:00:00,3711,https://tw.stock.yahoo.com/news/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7-3711-091024259.html,Yahoo奇摩股市,鉅亨速報 - Factset 最新調查：日月光投控(3711-TW)目標價調升至108元，幅度約10.2% - Yahoo奇摩股市,0,1
2023-02-09 10:21:11,3711,https://tw.stock.yahoo.com/news/%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7-25-%E7%B3%BB%E7%B5%B1%E7%B4%9A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD%E5%B0%87%E7%A7%BB%E5%87%BA%E4%B8%AD%E5%9C%8B-102111486.html,Yahoo奇摩股市,日月光投控：25%系統級封裝產能將移出中國 - Yahoo奇摩股市,0,1
2023-02-12 08:00:00,3711,https://tw.stock.yahoo.com/news/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7-3711-091155165.html,Yahoo奇摩股市,鉅亨速報 - Factset 最新調查：日月光投控(3711-TW)EPS預估下修至10.22元，預估目標價為119元 - Yahoo奇摩股市,0,1
2023-02-13 08:00:00,3711,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7%E5%B0%87%E5%8F%97%E9%82%80%E5%8F%83%E5%8A%A0-fidelity-2023-taiwan-064954904.html,Yahoo奇摩股市,【公告】日月光投控將受邀參加「Fidelity 2023 Taiwan Forum」之法說訊息 - Yahoo奇摩股市,0,1
2023-02-16 08:00:00,3711,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7%E5%B0%87%E5%8F%97%E9%82%80%E5%8F%83%E5%8A%A0-jp-morgan-taiwan-063625917.html,Yahoo奇摩股市,【公告】日月光投控將受邀參加「JP Morgan Taiwan CEO-CFO Conference 2023」之法說訊息 - Yahoo奇摩股市,0,1
2023-02-21 08:00:00,3711,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7111%E5%B9%B4%E6%AF%8F%E8%82%A1%E7%9B%88%E9%A4%9814-53%E5%85%83-091633473.html,Yahoo奇摩股市,《半導體》日月光投控111年每股盈餘14.53元 - Yahoo奇摩股市,0,1
2023-03-09 08:00:00,3711,https://tw.stock.yahoo.com/news/%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A72%E6%9C%88%E7%87%9F%E6%94%B6400%E5%84%84%E5%85%83-%E6%8E%A22%E5%B9%B4%E4%BE%86%E4%BD%8E%E9%BB%9E-100419683.html,Yahoo奇摩股市,日月光投控2月營收400億元 探2年來低點 - Yahoo奇摩股市,0,1
2023-03-13 07:00:00,3711,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7%E5%B0%87%E5%8F%97%E9%82%80%E5%8F%83%E5%8A%A0-bofa-apac-tmt-062416877.html,Yahoo奇摩股市,【公告】日月光投控將受邀參加「BofA APAC TMT Conference」之法說訊息 - Yahoo奇摩股市,0,1
2023-03-16 07:00:00,3711,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8ase-electronics-m-sdn-071444950.html,Yahoo奇摩股市,【公告】日月光投控代子公司ASE Electronics (M) Sdn. Bhd.擬以租地 ... - Yahoo奇摩股市,0,1
